Date,Open,High,Low,Close,Adj Close,Volume
12/9/1998,34.229168,37.385418,33.666668,36.041668,36.041668,46506600
12/10/1998,36.270832,37.333332,34.9375,35.520832,35.520832,30361800
12/11/1998,35.010418,37.333332,35,37.166668,37.166668,25467600
12/14/1998,36.854168,38.333332,36.333332,37.041668,37.041668,38751000
12/15/1998,37.833332,40.5,37.583332,40.458332,40.458332,38015400
12/16/1998,43.1875,50.291668,43.166668,48.166668,48.166668,101797200
12/17/1998,44,48.583332,43.427082,46.125,46.125,67635000
12/18/1998,47.166668,48.166668,46.3125,47.78125,47.78125,22951800
12/21/1998,50.583332,53.625,50,53.125,53.125,33384000
12/22/1998,54.489582,54.833332,51.4375,53.729168,53.729168,31760400
12/23/1998,54.666668,55,53.1875,54.166668,54.166668,14563800
12/24/1998,53.708332,54.5,53.166668,54.135418,54.135418,5413800
12/28/1998,55.166668,60.3125,54.166668,58.65625,58.65625,29898600
12/29/1998,58.333332,58.354168,54.75,55.385418,55.385418,24607800
12/30/1998,55.5,57.208332,50.645832,53.541668,53.541668,32583600
12/31/1998,52.875,55.166668,52.6875,53.541668,53.541668,18298200
1/4/1999,54.614582,59.333332,53.3125,59.15625,59.15625,39292200
1/5/1999,54.78125,64.875,53.25,62.25,62.25,62873200
1/6/1999,68.1875,70.1875,67,69,69,36176600
1/7/1999,68.5625,80.125,66.5,79.4375,79.4375,47274600
1/8/1999,92.125,99.5625,76,80.125,80.125,66662200
1/11/1999,92,92.5,83.8125,92.3125,92.3125,38923000
1/12/1999,90.25,91,79.5,81.6875,81.6875,24443200
1/13/1999,62.5,81.75,62.5,74,74,29876400
1/14/1999,75,79.625,68,69,69,20912400
1/15/1999,70,75.03125,68.8125,70.1875,70.1875,20132600
1/19/1999,75.25,75.25,68.125,69.90625,69.90625,11405400
1/20/1999,67.53125,68.5,54.875,56.5,56.5,30535200
1/21/1999,52.25,55.1875,46.28125,53,53,47048200
1/22/1999,49.75,62.9375,49.375,61.5,61.5,43765800
1/25/1999,60.75,61.6875,55,56.1875,56.1875,27323800
1/26/1999,56.3125,60.625,55.3125,57.546875,57.546875,24534800
1/27/1999,67.0625,69.875,60,62.8125,62.8125,35022600
1/28/1999,63.21875,64.375,60.125,61.4375,61.4375,23750600
1/29/1999,60.8125,60.8125,57.5,58.46875,58.46875,16396000
2/1/1999,58.875,61.15625,57.5,57.9375,57.9375,12781000
2/2/1999,58.1875,58.21875,54.25,55.125,55.125,13048600
2/3/1999,54.5,63,54.25,62.875,62.875,18791000
2/4/1999,62.625,63.375,58.125,59,59,11649600
2/5/1999,58.5,61.4375,56.15625,57.9375,57.9375,8566000
2/8/1999,57.1875,57.5625,52.875,54.5625,54.5625,12598200
2/9/1999,53.96875,54,49.96875,50,50,12826000
2/10/1999,49.125,51.6875,47.5,48.71875,48.71875,13205000
2/11/1999,50.25,55.09375,49.75,54.9375,54.9375,13793000
2/12/1999,54,54.9375,51.8125,52.25,52.25,7765400
2/16/1999,53.4375,54.25,48.5,49.3125,49.3125,7779800
2/17/1999,49.21875,51.03125,46.25,46.75,46.75,9668600
2/18/1999,48.25,48.25,42.125,44.75,44.75,21562600
2/19/1999,47.1875,51.25,45.5,50.9375,50.9375,26918200
2/22/1999,50.875,54.8125,49,53.25,53.25,19212200
2/23/1999,55.0625,58.5,54.75,57.59375,57.59375,21139200
2/24/1999,58.8125,61.09375,55.125,55.46875,55.46875,24786400
2/25/1999,58.3125,62.8125,57.3125,62.5,62.5,36689800
2/26/1999,63.375,65,60.5,64.0625,64.0625,25365400
3/1/1999,63.5,68.03125,62,66.5,66.5,19369000
3/2/1999,67.21875,67.875,60.53125,60.65625,60.65625,16603200
3/3/1999,61.875,63.75,60.125,61.75,61.75,15528800
3/4/1999,62.75,63.5,57.9375,60.0625,60.0625,17887400
3/5/1999,61.96875,62.25,59.1875,60.75,60.75,12176200
3/8/1999,60.71875,63.21875,59.625,61.09375,61.09375,10462600
3/9/1999,62.5625,66.625,61.71875,64.96875,64.96875,16292000
3/10/1999,68.375,69.46875,67,68.5625,68.5625,14117600
3/11/1999,69.875,71.375,65.5,67.4375,67.4375,16252200
3/12/1999,67,67.6875,64.3125,66.65625,66.65625,9332600
3/15/1999,66.5,69.5,65.5,69.46875,69.46875,7020800
3/16/1999,69.5,70.1875,66.375,66.90625,66.90625,7534400
3/17/1999,65.65625,66.75,64.125,65.5,65.5,7867400
3/18/1999,66.4375,70,66.1875,69.21875,69.21875,12300200
3/19/1999,70.9375,71.53125,67.5,67.53125,67.53125,10725200
3/22/1999,66.59375,68.25,65.25,66,66,6598400
3/23/1999,64.3125,64.9375,59,59.6875,59.6875,11216800
3/24/1999,58.59375,62,57,61.84375,61.84375,11543800
3/25/1999,64.46875,70,64.09375,69.9375,69.9375,16099800
3/26/1999,70,73.875,68.6875,69.53125,69.53125,24922000
3/29/1999,75,75.75,74,74.8125,74.8125,18888000
3/30/1999,76,84.75,75.765625,82.34375,82.34375,26177400
3/31/1999,85.625,89,82.5625,86.09375,86.09375,22094200
4/1/1999,89.6875,90.0625,83.75,85.5,85.5,11573200
4/5/1999,86.3125,93.75,85.875,93.25,93.25,15916800
4/6/1999,92.25,97.875,89.75,91.4375,91.4375,14531800
4/7/1999,93.3125,93.65625,85.625,87.90625,87.90625,13166600
4/8/1999,87.40625,92.0625,83,89.5,89.5,11487800
4/9/1999,89.0625,93,87.875,91.4375,91.4375,6839000
4/12/1999,88.0625,94.125,88,92.21875,92.21875,8569200
4/13/1999,93.375,96,89.125,89.1875,89.1875,8038800
4/14/1999,91,92.25,83.3125,84,84,9952800
4/15/1999,82.9375,85.25,75.5,83.625,83.625,16498400
4/16/1999,91.9375,95.75,90.34375,95,95,31660200
4/19/1999,94.5,94.5,77.5,79.46875,79.46875,28369800
4/20/1999,78.65625,87.15625,76.75,86,86,20005000
4/21/1999,86.1875,91,84.5,89.625,89.625,11082000
4/22/1999,92.15625,95.5,88.96875,95.03125,95.03125,12538200
4/23/1999,96.4375,108.25,95.875,105.0625,105.0625,31716800
4/26/1999,104.5,107.9375,102,103.59375,103.59375,13985000
4/27/1999,108.5,110.625,101,102.9375,102.9375,17895400
4/28/1999,100,101,91.1875,96.75,96.75,19473800
4/29/1999,86.21875,90.875,82.5,84.125,84.125,42208400
4/30/1999,88.5,90,82.5,86.03125,86.03125,17776400
5/3/1999,83.4375,83.53125,75.0625,75.46875,75.46875,26186400
5/4/1999,76.3125,80.25,70.25,71.5,71.5,21696400
5/5/1999,71.9375,74.125,66.9375,73.25,73.25,27709800
5/6/1999,74,75.5,67.875,68.6875,68.6875,18284400
5/7/1999,70.375,72,65.5,68.1875,68.1875,16654000
5/10/1999,68.3125,73.5,67,73.4375,73.4375,14241200
5/11/1999,75.34375,76.9375,72,74.1875,74.1875,13941400
5/12/1999,74.03125,74.3125,70.75,71.46875,71.46875,7327400
5/13/1999,72.1875,73.9375,68,68,68,11499000
5/14/1999,66.5625,67.375,64.90625,66.1875,66.1875,11266800
5/17/1999,65,69,60.75,68.8125,68.8125,20858200
5/18/1999,68.21875,68.75,65.46875,66.3125,66.3125,12407800
5/19/1999,66.96875,69.8125,66.75,69.78125,69.78125,12619200
5/20/1999,68.375,69,65.25,65.40625,65.40625,6894000
5/21/1999,65.375,66,62.875,64.28125,64.28125,8005600
5/24/1999,64.3125,64.6875,58,58.75,58.75,14253800
5/25/1999,58.625,60.5625,55.6875,55.78125,55.78125,15510200
5/26/1999,56.59375,60.9375,52.25,60.46875,60.46875,21158600
5/27/1999,59.8125,60.28125,57,57.28125,57.28125,13573400
5/28/1999,57.8125,60.1875,56,59.375,59.375,9680200
6/1/1999,55.75,56.75,52.492188,52.90625,52.90625,20076400
6/2/1999,52.375,57.5,48.5625,56.0625,56.0625,36906400
6/3/1999,56.96875,57.25,52.25,52.53125,52.53125,17311600
6/4/1999,52.8125,55,50.8125,54.21875,54.21875,19491800
6/7/1999,54.28125,59.9375,54,58.6875,58.6875,16901400
6/8/1999,60,60.6875,55.1875,55.78125,55.78125,13844400
6/9/1999,56.96875,57.25,54.875,57,57,8904200
6/10/1999,55.9375,59.0625,55.0625,57.96875,57.96875,12710600
6/11/1999,57.5625,58.5,52.375,52.90625,52.90625,13886600
6/14/1999,51.96875,52.25,44.875,46,46,20764600
6/15/1999,46.125,49.875,45.3125,48.25,48.25,18309400
6/16/1999,50.65625,56.5,50.5,55.84375,55.84375,21707200
6/17/1999,55.8125,59.5625,54.8125,56.46875,56.46875,19041400
6/18/1999,55.96875,57.25,54.75,55.65625,55.65625,7972000
6/21/1999,56.78125,61.78125,55.875,61.75,61.75,16227200
6/22/1999,61.59375,64.75,58.25,58.75,58.75,16729400
6/23/1999,57.78125,60.65625,56.0625,58.875,58.875,16429800
6/24/1999,59.0625,59.40625,56.5,56.8125,56.8125,8355200
6/25/1999,58.21875,58.75,54.0625,55.09375,55.09375,9751800
6/28/1999,55.5,55.9375,51.21875,55.34375,55.34375,16871800
6/29/1999,55.125,59.125,54.375,58.03125,58.03125,15648000
6/30/1999,58.25,64.625,57.5,62.5625,62.5625,16906200
7/1/1999,62.625,63.25,59,61.1875,61.1875,14382800
7/2/1999,61.625,63,60.375,62.03125,62.03125,7208400
7/6/1999,64,66.65625,62.75,63.4375,63.4375,14886200
7/7/1999,63.0625,63.75,60,60.9375,60.9375,9988000
7/8/1999,62.8125,63.75,60.65625,62.6875,62.6875,10624400
7/9/1999,63.0625,63.875,62.03125,62.75,62.75,5581800
7/12/1999,62.5,62.75,58,58.6875,58.6875,10653200
7/13/1999,58.125,63.59375,57.5,63.0625,63.0625,20453200
7/14/1999,63.6875,67.5,62.90625,67.5,67.5,19403600
7/15/1999,67.5,70.75,66.6875,69.78125,69.78125,22763000
7/16/1999,69.375,71.25,68.0625,68.8125,68.8125,10297400
7/19/1999,68,68.3125,65.75,65.84375,65.84375,9438400
7/20/1999,64.5625,64.6875,60.03125,60.0625,60.0625,17221800
7/21/1999,60.5,64.125,60.125,62.71875,62.71875,17134400
7/22/1999,58.21875,58.5625,52.375,53.40625,53.40625,57547200
7/23/1999,54.90625,57.375,51.59375,57.28125,57.28125,30080600
7/26/1999,55.21875,57.75,52.5,52.96875,52.96875,30627600
7/27/1999,54.5,55.1875,50.0625,50.5,50.5,23769800
7/28/1999,50.992188,53.0625,49.8125,52.875,52.875,25783600
7/29/1999,51.1875,52.1875,50,50.78125,50.78125,18748000
7/30/1999,51.0625,51.375,48.75,50.03125,50.03125,12057000
8/2/1999,49.1875,51.0625,46.96875,47,47,16967800
8/3/1999,48.5,48.5,44.8125,47.4375,47.4375,29139000
8/4/1999,46.875,48.1875,44,44.21875,44.21875,22411400
8/5/1999,43.78125,49,41,48.625,48.625,37517000
8/6/1999,48.3125,49.75,44.625,44.78125,44.78125,21218800
8/9/1999,45.75,45.75,42.28125,42.75,42.75,13041400
8/10/1999,42.6875,46.09375,41,45.5,45.5,23195000
8/11/1999,46.1875,47.625,42.59375,45.46875,45.46875,25655000
8/12/1999,45.5,47.875,44.6875,45.875,45.875,13140800
8/13/1999,47.5,48.71875,47.0625,48.71875,48.71875,10784800
8/16/1999,49.125,50.4375,47.75,49.15625,49.15625,12753200
8/17/1999,50.25,54.75,49.9375,54.625,54.625,23668800
8/18/1999,57.5625,58.75,56.25,56.5625,56.5625,28415400
8/19/1999,55.375,55.59375,52.5625,53.0625,53.0625,18285000
8/20/1999,53.125,56.78125,52.5625,56.71875,56.71875,14281200
8/23/1999,57.96875,60.25,57.875,59.1875,59.1875,19206000
8/24/1999,58,62.75,57.96875,60.03125,60.03125,25010000
8/25/1999,61.40625,66.5,60.75,66.4375,66.4375,20941400
8/26/1999,66.5,67.78125,63.75,64.28125,64.28125,19244200
8/27/1999,65.25,65.265625,62.5,64.25,64.25,12922800
8/30/1999,63.78125,65,58.9375,59.625,59.625,18494400
8/31/1999,59.1875,62.34375,56.09375,62.1875,62.1875,32792400
9/1/1999,63.5,63.5,58.75,59.53125,59.53125,21961600
9/2/1999,57.5,61.9375,57.375,60.0625,60.0625,16838700
9/3/1999,63.625,64,60.625,62.4375,62.4375,16435900
9/7/1999,63.8125,64.375,62.125,62.9375,62.9375,9008700
9/8/1999,62,63.25,60.9375,61.4375,61.4375,6976000
9/9/1999,63.5,64.4375,62.375,63.625,63.625,9183200
9/10/1999,65.9375,68,64.875,66.5,66.5,12420900
9/13/1999,65.625,66,62.5,63.3125,63.3125,7747600
9/14/1999,62.75,66.4375,62.75,66,66,8782800
9/15/1999,67.75,67.9375,65,65.5625,65.5625,7817300
9/16/1999,64.9375,65.8125,62.75,65.25,65.25,7058900
9/17/1999,65.625,66,62.75,63.8125,63.8125,7239500
9/20/1999,63.6875,65,62.6875,62.75,62.75,5957100
9/21/1999,61.625,63.9375,61,62.25,62.25,8232500
9/22/1999,62.875,66.5,60.6875,66,66,10037500
9/23/1999,67,68.75,61.234375,62.25,62.25,14373600
9/24/1999,62,66,61.5,65,65,10972500
9/27/1999,66.1875,67.875,61.875,62.5625,62.5625,14383100
9/28/1999,62.5,66.5,61.125,65.875,65.875,15768800
9/29/1999,66.5,85,65.75,80.75,80.75,79374400
9/30/1999,79.8125,81.5,76.25,79.9375,79.9375,31046200
10/1/1999,77,79.25,76.65625,77.25,77.25,10430300
10/4/1999,79.4375,79.75,75.75,77.0625,77.0625,9757400
10/5/1999,77.125,79.75,74.75,78.4375,78.4375,16420100
10/6/1999,79.5625,83.625,79.5,82.4375,82.4375,15532200
10/7/1999,85.625,90,83.5,87.3125,87.3125,24609400
10/8/1999,86.875,89.5,84.4375,89.25,89.25,11458700
10/11/1999,89.125,89.375,86.75,88.375,88.375,6692400
10/12/1999,87.6875,88.5,84.875,84.9375,84.9375,7231400
10/13/1999,82.5,85,79.5625,79.9375,79.9375,11561800
10/14/1999,80.5,83.375,78.4375,79.59375,79.59375,12713000
10/15/1999,75.875,77.0625,73.9375,75.0625,75.0625,12186900
10/18/1999,75.0625,76.5,71.0625,74.0625,74.0625,10793800
10/19/1999,77.625,78.25,75.625,76.625,76.625,7780000
10/20/1999,78.3125,80.625,76.34375,80.5,80.5,7735500
10/21/1999,77.9375,82.8125,77.0625,80.75,80.75,8961000
10/22/1999,81.4375,83.625,78,78.625,78.625,7304800
10/25/1999,79,83,77.9375,82.75,82.75,7180900
10/26/1999,83.125,84.3125,80.125,81.25,81.25,7711500
10/27/1999,79.375,79.375,74.8125,75.9375,75.9375,12835200
10/28/1999,69.5,73.125,65.875,71,71,35726400
10/29/1999,72.75,72.8125,69.25,70.625,70.625,9688800
11/1/1999,68.0625,71.875,66.3125,69.125,69.125,12824100
11/2/1999,69.75,70,65.0625,66.4375,66.4375,13243200
11/3/1999,68.1875,68.5,65,65.8125,65.8125,10772100
11/4/1999,67.1875,67.875,61,63.0625,63.0625,16759200
11/5/1999,64.75,65.5,62.25,64.9375,64.9375,11091400
11/8/1999,64.8125,80,63.5,78,78,32339400
11/9/1999,82,83.0625,70,70.8125,70.8125,26477100
11/10/1999,71.5625,75,70.125,72,72,11506700
11/11/1999,74.75,76.625,71.375,73,73,9293900
11/12/1999,73.75,75,70.8125,74.9375,74.9375,10319600
11/15/1999,75.625,76,73.3125,73.5,73.5,6437200
11/16/1999,74.25,79.625,73.75,78.9375,78.9375,15238700
11/17/1999,77.9375,80,75.4375,76.5,76.5,6657400
11/18/1999,76.75,78.1875,75.25,77.9375,77.9375,5810400
11/19/1999,77.875,78.125,76.0625,77.9375,77.9375,5760600
11/22/1999,77.875,82.5,76,80.5,80.5,10708400
11/23/1999,80.375,85.625,76.25,81.75,81.75,18332500
11/24/1999,84.25,87.75,83.25,87.25,87.25,14483100
11/26/1999,91.0625,95.125,90.625,93.125,93.125,11496000
11/29/1999,95.5,96.875,90.125,90.4375,90.4375,18053700
11/30/1999,88.265625,88.875,83.8125,85.0625,85.0625,13465500
12/1/1999,87.25,87.875,81.96875,85,85,10663600
12/2/1999,86,91.3125,85.625,89.0625,89.0625,9538700
12/3/1999,92.5,93.375,86.0625,86.5625,86.5625,11151200
12/6/1999,86.875,89.875,84.6875,87.75,87.75,9199200
12/7/1999,88,88,84.375,86.0625,86.0625,6727100
12/8/1999,86.8125,93,86,88.5625,88.5625,12867200
12/9/1999,95.5,113,93.4375,103.625,103.625,41364600
12/10/1999,111.9375,112,104.4375,106.6875,106.6875,14929000
12/13/1999,106.625,106.625,101.5,102.5,102.5,8653700
12/14/1999,103.75,104,93.5625,95.625,95.625,10107900
12/15/1999,92.875,99.4375,91,96.5,96.5,10133500
12/16/1999,98.25,98.75,93.5,94.875,94.875,7004400
12/17/1999,97.1875,97.625,93.8125,94.0625,94.0625,5955900
12/20/1999,97.75,102,95.0625,97,97,10566600
12/21/1999,96.5625,100.4375,95.5,99.875,99.875,9509500
12/22/1999,100.5625,100.5625,95.5,97.6875,97.6875,5921000
12/23/1999,98,99,89.0625,90,90,12914600
12/27/1999,87.75,88.25,80,81.125,81.125,16523800
12/28/1999,83.0625,86.5,81.5625,82.3125,82.3125,10304300
12/29/1999,83.4375,85.375,82.625,83.5,83.5,5913000
12/30/1999,84.625,85.125,78.5,79.0625,79.0625,9256600
12/31/1999,79.3125,79.375,76,76.125,76.125,7270700
1/3/2000,81.5,89.5625,79.046875,89.375,89.375,16117600
1/4/2000,85.375,91.5,81.75,81.9375,81.9375,17487400
1/5/2000,70.5,75.125,68,69.75,69.75,38457400
1/6/2000,71.3125,72.6875,64,65.5625,65.5625,18752000
1/7/2000,67,70.5,66.1875,69.5625,69.5625,10505400
1/10/2000,72.5625,72.625,65.5625,69.1875,69.1875,14757900
1/11/2000,66.875,70,65,66.75,66.75,10532700
1/12/2000,67.875,68,63,63.5625,63.5625,10804500
1/13/2000,64.9375,67.1875,63.125,65.9375,65.9375,10448100
1/14/2000,66.75,68.625,64,64.25,64.25,6853600
1/18/2000,63.4375,65.1875,63,64.125,64.125,5384900
1/19/2000,64.125,67.5,63,66.8125,66.8125,8245500
1/20/2000,66.9375,67,63.9375,64.75,64.75,5978000
1/21/2000,64.625,64.625,60,62.0625,62.0625,11461900
1/24/2000,67.5625,73.375,67.5,70.125,70.125,29170200
1/25/2000,70,71.25,66,69.25,69.25,9434100
1/26/2000,68.625,70,64.75,64.8125,64.8125,6558000
1/27/2000,65.1875,67.75,64.625,66.9375,66.9375,6784000
1/28/2000,65,66.4375,60,61.6875,61.6875,13777900
1/31/2000,60.375,64.75,58.4375,64.5625,64.5625,10697900
2/1/2000,67.5,70.625,64.375,67.4375,67.4375,13404600
2/2/2000,67.9375,72.25,67.75,69.4375,69.4375,14025900
2/3/2000,81.125,85.9375,77.375,84.1875,84.1875,43750000
2/4/2000,82.75,82.75,77.875,78.5625,78.5625,11023000
2/7/2000,76.1875,76.875,73.125,75,75,10129000
2/8/2000,74,84,73.4375,83.125,83.125,19472800
2/9/2000,80.546875,83.734375,80.015625,80.25,80.25,9580400
2/10/2000,78.5,79.875,75.5,76.1875,76.1875,9979600
2/11/2000,77.125,79.125,75.5,76.1875,76.1875,8309000
2/14/2000,75.6875,75.75,73.5625,74.4375,74.4375,5169700
2/15/2000,73.4375,76.1875,70.625,73.8125,73.8125,6424500
2/16/2000,72.75,73.4375,70.625,70.6875,70.6875,4260200
2/17/2000,71.25,71.3125,68,69,69,6129600
2/18/2000,68.4375,69,63.875,64.75,64.75,8726400
2/22/2000,64.9375,66.5,63.0625,63.5625,63.5625,5685800
2/23/2000,64.875,71.75,64.6875,70.4375,70.4375,8441200
2/24/2000,70.5625,71.375,65.625,68.4375,68.4375,5869300
2/25/2000,67.4375,69.375,65.1875,69.125,69.125,4870500
2/28/2000,66.5625,67.1875,64.125,65.75,65.75,5057700
2/29/2000,66,68.96875,65.875,68.875,68.875,7148500
3/1/2000,67.625,68.5,65,65.875,65.875,5576700
3/2/2000,64.9375,65,62.1875,62.5625,62.5625,7980100
3/3/2000,63.25,64.75,62.0625,62.5,62.5,6059500
3/6/2000,62.875,67.25,62.8125,63.9375,63.9375,7665800
3/7/2000,64.875,65.8125,62.125,63.5,63.5,4178800
3/8/2000,63.25,64.75,60.5625,63.625,63.625,5940700
3/9/2000,63,69,62.1875,68.8125,68.8125,8312500
3/10/2000,67.25,68.53125,65,66.875,66.875,3713500
3/13/2000,64,66.625,63,65.3125,65.3125,5634300
3/14/2000,66.0625,66.9375,63.375,65.625,65.625,4805300
3/15/2000,64.75,65.125,62,63.75,63.75,6082700
3/16/2000,62.25,66.375,60,66.25,66.25,9703100
3/17/2000,66.0625,66.375,64.5,64.8125,64.8125,5298500
3/20/2000,63.5,64.5,62.375,64.1875,64.1875,5813500
3/21/2000,65.125,73,62.25,72.375,72.375,17082900
3/22/2000,70.875,74,69.25,70.6875,70.6875,11566400
3/23/2000,69.5,70.9375,67.5,67.6875,67.6875,5442100
3/24/2000,74.625,75.25,71.3125,72.6875,72.6875,9746000
3/27/2000,72.25,75.125,71.75,73.125,73.125,4748600
3/28/2000,72.375,72.75,69.46875,70.125,70.125,5197600
3/29/2000,69.5,69.875,65,66.25,66.25,5886500
3/30/2000,64.5,67.375,64,66.5,66.5,5034000
3/31/2000,66.75,67.125,63,67,67,5115500
4/3/2000,65.4375,65.6875,62,63.5625,63.5625,4865400
4/4/2000,62.875,65.4375,55.75,63.9375,63.9375,14318000
4/5/2000,61.75,64.9375,60.5,62.1875,62.1875,4900000
4/6/2000,63.4375,65.5,61.875,64.25,64.25,6032700
4/7/2000,65.125,68.625,64.125,67.5625,67.5625,6052300
4/10/2000,67.25,68.4375,63.25,63.375,63.375,4523600
4/11/2000,62.5,66,61.25,63.375,63.375,4706600
4/12/2000,64,64.375,56.25,56.375,56.375,8695500
4/13/2000,57.875,58.75,47.9375,48,48,10679000
4/14/2000,47.875,52.375,40.8125,46.875,46.875,20074500
4/17/2000,45.25,52,44.625,47.0625,47.0625,12180900
4/18/2000,47.625,56.25,47.125,54.9375,54.9375,10735000
4/19/2000,55.3125,55.3125,51.6875,53.4375,53.4375,5373800
4/20/2000,53.375,53.6875,49.875,52.375,52.375,4925300
4/24/2000,49.375,51.5625,44.875,49.8125,49.8125,6693300
4/25/2000,51.8125,54.125,50.25,52.4375,52.4375,7150400
4/26/2000,53.3125,57.4375,52.453125,53.5,53.5,12006400
4/27/2000,49.3125,55.25,48.5,52.875,52.875,11266000
4/28/2000,54,55.625,53.125,55.1875,55.1875,6833800
5/1/2000,56,60.3125,55.25,59.9375,59.9375,8578500
5/2/2000,59.1875,60,55.875,56.125,56.125,7427900
5/3/2000,55.25,56.5625,53,54.125,54.125,5424800
5/4/2000,54.25,56.5,53.125,55.0625,55.0625,4725200
5/5/2000,54.625,58.625,54.125,58.5,58.5,4062100
5/8/2000,56.8125,59.25,55.4375,56.015625,56.015625,3950000
5/9/2000,56.5,57.75,53,56.25,56.25,4551800
5/10/2000,54.53125,55.375,49,53.3125,53.3125,8711500
5/11/2000,53.9375,55.75,50.9375,54.875,54.875,5580800
5/12/2000,54.6875,56.5,53.125,53.75,53.75,3969600
5/15/2000,53.625,56.5,50.875,56.0625,56.0625,4125400
5/16/2000,57.125,59.875,56,59.0625,59.0625,6432200
5/17/2000,57.1875,62.375,57,61,61,6998600
5/18/2000,60.375,60.875,55.125,55.375,55.375,4727000
5/19/2000,54.625,55.75,52.25,52.625,52.625,4610900
5/22/2000,53,53.125,46.875,51.875,51.875,8272800
5/23/2000,50.5,51.875,46.5,46.6875,46.6875,5837200
5/24/2000,46.4375,49.75,40.4375,48.5625,48.5625,11666600
5/25/2000,49.5,50,45.5,45.5,45.5,4919500
5/26/2000,46.25,47.75,44,46.5,46.5,3621000
5/30/2000,47.3125,51.875,47.3125,51.75,51.75,5613200
5/31/2000,50.75,52.25,48.125,48.3125,48.3125,6882000
6/1/2000,48.875,51.125,46.375,50.1875,50.1875,7622200
6/2/2000,52.375,58.125,52.25,57.875,57.875,8322500
6/5/2000,55.03125,56.25,52.5,54.5,54.5,6813200
6/6/2000,54,54.5625,50.25,50.5625,50.5625,4853100
6/7/2000,51.875,52.1875,50.125,51.8125,51.8125,3841200
6/8/2000,52.5625,53.4375,51.625,51.875,51.875,3040300
6/9/2000,51.9375,53.25,51.875,52.1875,52.1875,1922300
6/12/2000,52.1875,52.1875,47,48.4375,48.4375,3986000
6/13/2000,48.1875,49.5,46.25,49,49,4788500
6/14/2000,49.3125,49.875,46,46.4375,46.4375,5020500
6/15/2000,47,47.9375,45.3125,46.3125,46.3125,3554700
6/16/2000,47.25,47.4375,45.375,46,46,3070900
6/19/2000,45.5,45.875,43.5,45.3125,45.3125,5151500
6/20/2000,45.875,48.625,45.125,46.125,46.125,6199100
6/21/2000,45.4375,46.9375,45.0625,46.0625,46.0625,3573300
6/22/2000,46.1875,46.4375,41.625,42,42,10516100
6/23/2000,36.625,37,32.46875,33.875,33.875,51838200
6/26/2000,35.3125,35.328125,32.8125,33.9375,33.9375,21076400
6/27/2000,33.75,38.5,33.5,36.5,36.5,17638200
6/28/2000,36.875,39.9375,36.125,37.875,37.875,14874300
6/29/2000,37.125,38.5,36.125,37.125,37.125,8986500
6/30/2000,37,37.25,35.5,36.3125,36.3125,6451900
7/3/2000,36.6875,37.5,36.5,37,37,1762400
7/5/2000,37,38.5,36.375,36.5,36.5,4213600
7/6/2000,36.875,37.375,34.75,36.0625,36.0625,6767100
7/7/2000,36.125,37,35.25,36.125,36.125,3870600
7/10/2000,36.375,36.375,35,35.0625,35.0625,4240600
7/11/2000,35.1875,35.25,32.625,33.125,33.125,9896500
7/12/2000,35.4375,36.125,34.25,35.0625,35.0625,11265900
7/13/2000,35.625,36,34.875,35,35,8597500
7/14/2000,36.375,43.203125,36.3125,42.625,42.625,22436100
7/17/2000,42.875,43.9375,40.25,41.125,41.125,6530000
7/18/2000,40.125,43.625,39.5,41.75,41.75,7958400
7/19/2000,41.5,41.5625,39,40.875,40.875,4743700
7/20/2000,40.9375,43.375,39.5,40.3125,40.3125,6945700
7/21/2000,40.4375,42.5,40.4375,41.125,41.125,4712900
7/24/2000,41.0625,41.375,38.0625,38.75,38.75,5778200
7/25/2000,36.75,38.75,33.25,37.625,37.625,27752500
7/26/2000,35.0625,36.71875,34.0625,36.0625,36.0625,15547800
7/27/2000,31.4375,32,29.75,31.375,31.375,23579300
7/28/2000,31.4375,32.125,29,30,30,12447000
7/31/2000,30.0625,30.25,27.875,30.125,30.125,9478800
8/1/2000,30.625,32.25,30.25,30.25,30.25,8156400
8/2/2000,30.25,32,30.21875,30.8125,30.8125,4952900
8/3/2000,29.4375,31.75,29.3125,31.5,31.5,5144100
8/4/2000,31.9375,34.1875,31.5,32.5,32.5,4871100
8/7/2000,32,34.25,31.625,33.8125,33.8125,4403100
8/8/2000,33.25,33.375,32.4375,32.9375,32.9375,5050600
8/9/2000,32.375,32.375,30.375,30.875,30.875,8874400
8/10/2000,31.5,31.75,29.75,30.4375,30.4375,6073000
8/11/2000,30.5,34,30.3125,33.6875,33.6875,9116200
8/14/2000,33.5,35.1875,32.6875,34.875,34.875,6217200
8/15/2000,34.625,38.3125,34.375,37.5625,37.5625,8497200
8/16/2000,37.5625,39.875,37.53125,38.625,38.625,9833200
8/17/2000,38,39.0625,36.875,38.25,38.25,4974100
8/18/2000,39.25,40.125,38.9375,39,39,7371100
8/21/2000,39.09375,39.875,36.5,37.5,37.5,4037500
8/22/2000,38.125,38.1875,36.0625,36.5,36.5,3508200
8/23/2000,36.375,39.5,35,38.8125,38.8125,4721300
8/24/2000,39.5625,40.5,38.8125,39.375,39.375,4719000
8/25/2000,39.125,40.0625,38.5625,39.9375,39.9375,2708600
8/28/2000,38.8125,42.5,38.5625,39.125,39.125,9178500
8/29/2000,39.5,40.875,38.875,39.625,39.625,4521100
8/30/2000,42.375,43.96875,42,42.9375,42.9375,12919600
